"","Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
"3619",2021-02-17,18.5,NA,38.09,NA,39.2,19000,NA,18.5
"3620",2021-02-18,18.5,NA,38.32,NA,39.2,18900,NA,18.5
"3621",2021-02-19,18.5,NA,37.4,NA,39.2,19000,NA,18.51
"3622",2021-02-22,18.5,NA,37.96,NA,39.3,19000,NA,18.59
"3623",2021-02-23,18.5,NA,38.67,NA,39.2,19000,NA,18.62
"3624",2021-02-24,18.5,NA,39.15,NA,39.2,19000,NA,18.64
"3625",2021-02-25,18.5,NA,38.26,NA,39,18950,NA,18.6
"3626",2021-02-26,18.5,NA,37.28,NA,39.02,18950,NA,18.59
"3627",2021-03-01,18.5,NA,37.13,NA,39.05,NA,NA,18.59
"3628",2021-03-02,18.5,NA,38.35,NA,38.92,18000,NA,18.6
"3629",2021-03-03,18.5,NA,37.47,NA,39,18400,NA,18.58
"3630",2021-03-04,18.5,NA,38.16,NA,38.8,18400,NA,18.58
"3631",2021-03-05,18.5,NA,39.02,NA,38.9,18900,NA,18.59
"3632",2021-03-08,18.5,NA,39.13,NA,38.97,18900,NA,18.59
"3633",2021-03-09,18.5,NA,40.65,NA,38.9,18900,NA,18.58
"3634",2021-03-10,18.5,NA,41.54,NA,38.9,18900,NA,18.59
"3635",2021-03-11,18.4,NA,41.93,NA,38.75,18900,NA,18.57
"3636",2021-03-12,18.4,NA,42.85,NA,38.7,18500,NA,18.57
"3637",2021-03-15,18.4,NA,42.39,NA,38.7,18000,NA,18.57
"3638",2021-03-16,18.45,NA,41.6,NA,38.7,17800,NA,18.57
"3639",2021-03-17,18.45,NA,42.99,NA,37.25,18000,NA,18.56
"3640",2021-03-18,18.35,NA,42.4,NA,37.25,18400,NA,18.53
"3641",2021-03-19,18.35,NA,41.97,NA,37.2,18300,NA,18.54
"3642",2021-03-22,18.4,NA,42.84,NA,37.07,18500,NA,18.54
"3643",2021-03-23,18.4,NA,41.43,NA,36.95,18700,NA,18.5
"3644",2021-03-24,18.4,NA,41.6,NA,37,18900,NA,18.52
"3645",2021-03-25,18.4,NA,40.35,NA,37,18900,NA,18.51
"3646",2021-03-26,18.4,NA,41.73,NA,37,18950,NA,18.5
"3647",2021-03-29,18.4,NA,41.85,NA,37,18900,NA,18.49
"3648",2021-03-30,18.4,NA,42.05,NA,36.9,18350,NA,18.5
"3649",2021-03-31,18.5,NA,42.55,NA,36.9,18100,NA,18.51
"3650",2021-04-01,18.5,NA,42.47,NA,37,18000,NA,18.54
"3651",2021-04-02,NA,NA,NA,NA,NA,17500,NA,NA
"3652",2021-04-05,NA,NA,NA,NA,NA,16750,NA,18.55
"3653",2021-04-06,18.5,NA,44.24,NA,37.02,15400,NA,18.57
"3654",2021-04-07,18.5,NA,43.86,NA,36.95,16300,NA,18.59
"3655",2021-04-08,18.5,NA,43.48,NA,37,15800,NA,18.61
"3656",2021-04-09,18.5,NA,43.64,NA,37,15000,NA,18.65
"3657",2021-04-12,18.5,NA,44.48,NA,37.15,14300,NA,18.67
"3658",2021-04-13,18.5,NA,43.85,NA,37.25,14550,NA,18.71
"3659",2021-04-14,18.4,NA,43.82,NA,37.3,14550,NA,18.75
"3660",2021-04-15,18.4,NA,44.16,NA,37.3,15000,NA,18.8
"3661",2021-04-16,18.4,NA,44.42,NA,37.32,15500,NA,18.8
"3662",2021-04-19,18.4,NA,44.35,NA,37.3,15700,NA,18.82
"3663",2021-04-20,18.4,NA,44.89,NA,37.3,16000,NA,18.84
"3664",2021-04-21,18.4,NA,45.91,NA,37.3,16700,NA,18.89
"3665",2021-04-22,18.4,NA,47.09,NA,37.5,17050,NA,19.04
"3666",2021-04-23,18.4,NA,46.95,NA,37.6,17750,NA,19.15
"3667",2021-04-26,18.4,NA,47.2,NA,NA,18800,NA,19.4
"3668",2021-04-27,18.35,NA,47.3,NA,37.55,19900,NA,19.2
"3669",2021-04-28,18.35,NA,47.79,NA,37.45,19100,NA,19.28
"3670",2021-04-29,18.4,NA,48.02,NA,37.47,18300,NA,19.29
"3671",2021-04-30,18.4,NA,48.84,NA,37.52,18300,NA,19.34
"3672",2021-05-03,18.4,NA,49.42,NA,37.5,17000,NA,19.36
"3673",2021-05-04,18.4,NA,48.61,NA,37.5,17050,NA,19.4
"3674",2021-05-05,18.4,NA,49.45,NA,37.45,NA,NA,19.48
"3675",2021-05-06,18.4,NA,49.94,NA,37.4,18300,NA,19.47
"3676",2021-05-07,18.4,NA,50.45,NA,37.4,18300,NA,19.42
"3677",2021-05-10,18.4,NA,52.22,NA,37.35,18000,NA,19.39
"3678",2021-05-11,18.4,NA,53.04,NA,37.25,17950,NA,19.35
"3679",2021-05-12,18.4,NA,55.32,NA,37.2,17900,NA,19.39
"3680",2021-05-13,18.4,NA,54.49,NA,37,18000,NA,19.5
"3681",2021-05-14,18.4,NA,56.65,NA,37,18000,NA,19.82
"3682",2021-05-17,18.4,NA,56.34,NA,37.25,17950,NA,20.14
"3683",2021-05-18,18.45,NA,53.07,NA,37.07,17850,NA,19.91
"3684",2021-05-19,18.6,NA,49.68,45.25,36.97,NA,NA,19.74
"3685",2021-05-20,18.6,NA,52.7,47.4,37.05,17800,NA,19.92
"3686",2021-05-21,18.6,NA,51.75,49.89,37.05,17700,NA,19.87
"3687",2021-05-24,18.6,NA,52.77,50.75,36.55,17000,NA,19.86
"3688",2021-05-25,18.6,NA,53.67,50.9,36.65,17000,NA,19.84
"3689",2021-05-26,18.6,NA,53.32,51.1,36.75,17000,NA,19.83
"3690",2021-05-27,18.6,NA,51.84,49.5,37.05,17050,NA,19.96
"3691",2021-05-28,18.6,NA,51.03,48.5,37,16950,NA,19.93
"3692",2021-05-31,18.6,NA,51.7,48.5,37,17050,NA,19.93
"3693",2021-06-01,18.6,NA,52.41,48.15,37.4,15350,NA,19.94
"3694",2021-06-02,18.6,NA,51.4,46.6,37.6,13850,NA,20.1
"3695",2021-06-03,18.6,NA,50.24,46.25,37.9,13550,NA,20.32
"3696",2021-06-04,18.6,NA,49.97,45.75,38.1,14100,NA,20.53
"3697",2021-06-07,18.6,NA,51.47,46.45,NA,14100,NA,20.62
"3698",2021-06-08,18.7,NA,52.17,46.95,39.2,14150,NA,20.57
"3699",2021-06-09,19,NA,53.51,47.51,40.15,15100,NA,20.63
"3700",2021-06-10,19,NA,53.78,47.15,40.15,15500,NA,20.73
"3701",2021-06-11,19,NA,52.67,46.1,40.35,15650,NA,20.97
"3702",2021-06-14,19,NA,52.9,45.75,40.6,15550,NA,21.26
"3703",2021-06-15,19,NA,51.4,44.5,40.85,15450,NA,21.59
"3704",2021-06-16,19,NA,51.34,44.1,41.2,14400,NA,21.55
"3705",2021-06-17,19.15,NA,50.91,43.9,41.3,13000,NA,21.58
"3706",2021-06-18,19.15,NA,51.9,44.4,41.05,11950,NA,21.78
"3707",2021-06-21,19.3,NA,52.42,44.7,40.97,10800,NA,22.1
"3708",2021-06-22,19.3,NA,53.41,45.3,40.9,10500,NA,22.34
"3709",2021-06-23,19.3,NA,54.67,46.3,43.25,11550,NA,22.42
"3710",2021-06-24,19.3,NA,55.09,46.8,43.6,12700,NA,22.1
"3711",2021-06-25,19.3,NA,55.05,46.6,43.1,13700,NA,22.01
"3712",2021-06-28,19.3,NA,55.5,47.15,43.35,15050,NA,22.1
"3713",2021-06-29,19.3,NA,55.54,46.8,43.45,14700,NA,22.1
"3714",2021-06-30,19.3,NA,56.37,46.5,43.47,15800,NA,22.08
"3715",2021-07-01,19.3,NA,57.65,47.82,44,16000,NA,22.38
"3716",2021-07-02,20,NA,57.35,47.5,44.35,16100,NA,22.82
"3717",2021-07-05,20,NA,57.87,47.6,44.75,16100,NA,22.82
"3718",2021-07-06,20.1,NA,54.02,45,45.25,16500,NA,23.23
"3719",2021-07-07,20.25,NA,52.62,43.9,46,17300,NA,24.3
"3720",2021-07-08,20.25,NA,52.35,44.1,47.5,17800,NA,23.65
"3721",2021-07-09,20.25,NA,54.26,45.35,47.8,19050,NA,23.22
"3722",2021-07-12,20.25,NA,51.71,43.05,48.05,20000,NA,23.49
"3723",2021-07-13,20.25,NA,53.37,43.22,47.7,20700,NA,23.54
"3724",2021-07-14,20.25,NA,52.85,43.46,47.3,21200,NA,23.47
"3725",2021-07-15,20.25,NA,52.97,43.4,47.55,21300,NA,23.19
"3726",2021-07-16,21,NA,52.89,43.6,47.8,21400,NA,23.17
"3727",2021-07-19,21.2,52.3,52.41,43.9,47.9,21500,NA,22.59
"3728",2021-07-20,21.5,53.28,51.21,43,47.82,21400,NA,22.67
"3729",2021-07-21,21.5,NA,52.14,43.7,47.97,21400,NA,22.72
"3730",2021-07-22,21.5,55.52,50.79,42.9,48.1,21000,NA,22.75
"3731",2021-07-23,21.5,56.97,50.89,42.4,48.12,21100,NA,22.71
"3732",2021-07-26,21.5,54.46,53.2,43.48,48.05,21000,NA,22.7
"3733",2021-07-27,21.5,54.63,52.91,46.62,48.5,21100,NA,22.42
"3734",2021-07-28,21.5,52.5,53.84,43.41,48.6,21200,NA,22.35
"3735",2021-07-29,21.5,52.96,54.05,43.97,48.6,21100,NA,22.38
"3736",2021-07-30,22,54.17,53.33,43.98,48.6,21900,NA,22.53
"3737",2021-08-02,22,51.99,54.43,45.61,48.6,22100,NA,22.74
"3738",2021-08-03,22.1,53.44,54.19,45.65,48.8,22500,NA,22.8
"3739",2021-08-04,22.1,58.7,55.46,46.96,49,22100,NA,23.1
"3740",2021-08-05,22.1,54.9,55.98,47.85,49.1,22400,NA,23.09
"3741",2021-08-06,22.1,52.96,56.66,48.25,49.15,22500,NA,23.19
"3742",2021-08-09,22.1,NA,56.62,48.02,49.25,22500,NA,23.23
"3743",2021-08-10,22.1,55.32,57.41,48,49.6,22500,NA,23.37
"3744",2021-08-11,22.35,55.9,57.78,49.05,49.55,26400,NA,23.53
"3745",2021-08-12,22.35,55.43,56.26,48.5,49.8,26000,NA,23.5
"3746",2021-08-13,22.4,54,55.38,48.2,49.7,26000,NA,23.56
"3747",2021-08-16,22.4,51,58.16,49.8,49.75,NA,NA,23.65
"3748",2021-08-17,22.4,51.76,57.23,49.39,49.7,26000,NA,23.55
"3749",2021-08-18,22.6,51.87,57.13,49.19,49.65,25600,NA,23.35
"3750",2021-08-19,23,50.49,53.5,47.04,49.75,27000,NA,22.81
"3751",2021-08-20,23,NA,54.38,47.65,49.75,26100,NA,22.37
"3752",2021-08-23,23,50.2,55.34,48.49,50.45,27000,NA,22.6
"3753",2021-08-24,23.1,50.2,56.64,48.79,50.45,29400,NA,22.81
"3754",2021-08-25,23.1,47.64,56.54,48.98,50.5,29500,NA,23.88
"3755",2021-08-26,23.1,47.64,56.86,49.2,51,28300,NA,24.88
"3756",2021-08-27,23.1,45.09,59,50.75,51.1,28200,NA,25.2
"3757",2021-08-30,23.1,45.16,60.76,50.75,51.4,28400,NA,25.55
"3758",2021-08-31,23.1,45.35,60.76,52.16,51.5,28000,NA,25.02
"3759",2021-09-01,23.1,45.19,60.12,52.09,59,27700,NA,24.29
"3760",2021-09-02,23.1,44.66,61.52,53.12,59.5,28000,NA,24.27
"3761",2021-09-03,23.1,44.67,61.32,53.01,60.1,28000,NA,24.71
"3762",2021-09-06,23.1,44,62.31,53.73,60.6,28000,NA,24.71
"3763",2021-09-07,23.1,43.9,61.99,53.5,62,28500,NA,24.82
"3764",2021-09-08,23.1,42.9,62.45,53.76,65.25,29000,NA,24.53
"3765",2021-09-09,23.1,41.99,62.75,54.05,65.8,30000,NA,24.39
"3766",2021-09-10,24.5,44,60.92,53.2,65,28500,NA,24.19
"3767",2021-09-13,24.5,NA,61.07,53.35,61.5,28200,NA,24.15
"3768",2021-09-14,25.25,NA,59.85,52.64,63.5,28200,NA,24.75
"3769",2021-09-15,25.25,45,59.86,53.8,64,28500,NA,25.81
"3770",2021-09-16,26,44.94,59.31,54.03,64,28500,NA,26
"3771",2021-09-17,26,43.43,59.48,55.16,64,28400,NA,26
"3772",2021-09-20,26,NA,60.68,56.14,64.5,NA,NA,25.45
"3773",2021-09-21,26,NA,60.16,55.78,64.5,NA,NA,25.73
"3774",2021-09-22,26,43.24,60.6,56.66,64.5,NA,NA,25.97
"3775",2021-09-23,26,43.85,60.54,59.2,64.5,29000,NA,25.91
"3776",2021-09-24,26,44.36,62.94,64.75,64.5,29200,NA,26.39
"3777",2021-09-27,26,43.59,64.37,71.35,64.4,29100,NA,27.14
"3778",2021-09-28,26,42.22,61.92,74.47,63.6,29750,NA,27.02
"3779",2021-09-29,26,41.84,62.88,75.56,64,29750,NA,27.25
"3780",2021-09-30,26,42.21,61.74,74.2,64.5,30500,NA,27.41
"3781",2021-10-01,28.75,NA,62.04,73.85,64.5,31000,NA,28.24
"3782",2021-10-04,28.75,NA,63.4,69.25,64.5,NA,NA,28.55
"3783",2021-10-05,28.75,NA,64.72,69.4,64.5,31000,NA,29.08
"3784",2021-10-06,29.5,NA,59.12,60.48,64.7,30000,NA,28.23
"3785",2021-10-07,29.5,NA,60.37,62.68,64.5,29600,NA,27.63
"3786",2021-10-08,29.5,44.08,58.33,62.36,64.6,30100,NA,27.24
"3787",2021-10-11,29.5,46.03,59.15,63.92,64.5,NA,NA,27.59
"3788",2021-10-12,29.5,44.67,58.93,64.65,64.5,30100,NA,27.9
"3789",2021-10-13,31,44.68,59.07,65.93,64.85,29600,NA,28.03
"3790",2021-10-14,31,43.96,61.44,66.24,64.8,30100,NA,27.94
"3791",2021-10-15,31,43.9,59.44,60.58,64.8,30200,NA,28.12
"3792",2021-10-18,32.5,43.44,58.56,58.75,64.75,30400,NA,28.14
"3793",2021-10-19,32.5,43.43,54.55,54.07,65,30650,NA,28.25
"3794",2021-10-20,32.5,43.24,57.78,56.84,64.5,30600,NA,28.53
"3795",2021-10-21,33.5,43.03,57.98,58,65,30900,NA,29.55
"3796",2021-10-22,33.5,42.99,58.27,58.46,65,30450,NA,30.17
"3797",2021-10-25,33.5,43.24,58.99,57.8,NA,30100,NA,30.38
"3798",2021-10-26,33.5,42.65,59.81,56,65.1,30300,NA,30.21
"3799",2021-10-27,34,42.61,59.9,54.38,65.1,30200,NA,29.77
"3800",2021-10-28,35.5,42.77,58.57,53.5,65.25,29950,NA,29.66
"3801",2021-10-29,35.75,42.41,58.71,53.7,65,30400,NA,30.45
"3802",2021-11-01,35.75,42.45,56.94,51.7,65.25,30600,NA,31.72
"3803",2021-11-02,35.75,42.43,59.46,51.7,65.25,30800,NA,31.76
"3804",2021-11-03,36,42.4,59.82,51.7,65.25,30900,NA,31.76
"3805",2021-11-04,36,42.33,59.86,53.9,65.3,31000,NA,31.44
"3806",2021-11-05,37,42.69,59.39,54,65.3,31200,NA,31.42
"3807",2021-11-08,37,42.58,60.63,54.17,65.2,31500,NA,31.63
"3808",2021-11-09,37,42.73,60.41,54.65,65.2,31900,NA,32
"3809",2021-11-10,37,42.74,63.16,55.79,65.2,32100,NA,33.01
"3810",2021-11-11,37,42.49,63.7,56.48,65,32700,NA,33.79
"3811",2021-11-12,37,42.66,63.27,56.98,64.8,33100,NA,33.8
"3812",2021-11-15,37,42.93,65.93,59.02,64.9,34100,NA,35.2
"3813",2021-11-16,38,43.16,67.55,58.86,65.1,33600,NA,34.35
"3814",2021-11-17,38,43.12,67.16,60.26,65.1,33000,NA,34.22
"3815",2021-11-18,39.25,43.16,69.1,62.45,64.9,31900,NA,34.87
"3816",2021-11-19,39.25,43.05,69.36,63.44,64.9,30000,NA,34.65
"3817",2021-11-22,39.25,43.05,69.91,65.25,64.8,30100,NA,34.6
"3818",2021-11-23,39.25,43.06,69.17,66.75,64.9,30000,NA,34.14
"3819",2021-11-24,40,42.96,72.91,68.85,64.9,32000,NA,29.52
"3820",2021-11-25,40,NA,74.46,70.44,64.95,33200,NA,NA
"3821",2021-11-26,40.75,42.85,72.78,69.25,64.9,33400,NA,30.55
"3822",2021-11-29,40.75,42.92,74.21,69.75,65,33550,NA,31.75
"3823",2021-11-30,41.5,42.95,75.37,73.02,65.05,33600,NA,31
"3824",2021-12-01,41.5,42.97,76.81,68.42,68.5,32400,NA,30.17
"3825",2021-12-02,41.5,42.88,79.86,68.81,68.4,32400,NA,26.92
"3826",2021-12-03,41.5,42.94,78.25,69,68.3,32400,NA,27.44
"3827",2021-12-06,41.5,42.79,81.25,70.27,68.25,32200,NA,28.65
"3828",2021-12-07,41.5,42.13,84.91,71.19,68.4,32500,NA,30.01
"3829",2021-12-08,42.2,41.46,88.88,74.44,68.15,33300,NA,31.54
"3830",2021-12-09,42.75,41.56,80.2,72.86,68.15,34100,NA,30.83
"3831",2021-12-10,42.75,42.69,83.73,73.14,68.1,34900,NA,30.58
"3832",2021-12-13,44,42.95,82.12,73.32,68,34900,NA,29.6
"3833",2021-12-14,45.75,42.93,79.48,72.26,68.05,34900,NA,28.88
"3834",2021-12-15,45.75,43.06,80.5,74.23,68.15,35000,NA,29.9
"3835",2021-12-16,47,44.22,84.77,79.2,68.15,34000,NA,29.72
"3836",2021-12-17,47.75,46.66,73.28,76.03,68.17,35000,NA,29.01
"3837",2021-12-20,48.5,49.18,79.19,76.75,68.5,35250,NA,29.06
"3838",2021-12-21,49,49.49,80.94,78.5,68.5,35350,NA,29.62
"3839",2021-12-22,49,49.39,76.83,76.82,68.5,35100,NA,30.21
"3840",2021-12-23,51,49.57,74.46,75.5,68.5,35100,NA,30.36
"3841",2021-12-24,NA,NA,76.31,75.5,68.45,35000,NA,30.36
"3842",2021-12-27,51,NA,76.92,75.4,68.42,34900,NA,30.96
"3843",2021-12-28,51,NA,79.29,75.4,68.42,35000,NA,32.54
"3844",2021-12-29,51,NA,80.36,75.5,68.2,35050,NA,32.98
"3845",2021-12-30,51,NA,80.16,75.2,68.15,35100,NA,33.25
"3846",2021-12-31,51,NA,80.65,74.6,68.2,NA,NA,33.62
"3847",2022-01-03,NA,NA,84.01,74.6,69.07,35100,NA,34.6
"3848",2022-01-04,51,57.29,84.91,75.44,68.2,35100,NA,34.38
"3849",2022-01-05,51,56.94,87.58,76.89,68.25,35050,NA,34.37
"3850",2022-01-06,51,57.26,86.74,76.4,68.35,35300,NA,33.54
"3851",2022-01-07,51,57.59,85.42,76.5,68.37,35400,NA,33.17
"3852",2022-01-10,51,58.28,80.09,73.75,68.6,35300,NA,32.17
"3853",2022-01-11,52,57.52,81.3,70.64,69.1,35400,NA,31.46
"3854",2022-01-12,53,57.99,80.01,71,70.25,35400,NA,31.64
"3855",2022-01-13,54,57.75,80.56,70.46,72,35400,NA,32.45
"3856",2022-01-14,54,57.77,82.08,72.95,72,35350,NA,32.24
"3857",2022-01-17,55.25,58.48,80.58,72.3,72.1,35250,NA,NA
"3858",2022-01-18,55.25,58.5,82.67,73.37,72.25,35200,NA,31.82
"3859",2022-01-19,55.25,56,82.09,74.46,73.35,35000,NA,31.26
"3860",2022-01-20,55.25,58,85.59,78.9,74.25,35100,NA,31.07
"3861",2022-01-21,55.25,57.46,84.47,78,74.95,35000,NA,30.25
"3862",2022-01-24,57.15,57.87,84.02,78.86,75,34950,NA,28.91
"3863",2022-01-25,57,57.83,87.45,80.69,74.92,34950,NA,29.3
"3864",2022-01-26,57,57.88,88.66,83.17,75.1,35000,NA,29.28
"3865",2022-01-27,57,56,89.76,84.3,75.25,34850,NA,29.45
"3866",2022-01-28,56.9,61.38,89.22,84.7,74.87,34950,NA,29.19
"3867",2022-01-31,56.5,NA,89.24,84.72,76.25,NA,NA,29.1
"3868",2022-02-01,56.5,NA,89.52,82.66,76.25,NA,NA,29.43
"3869",2022-02-02,55,NA,94.21,85.78,76.75,NA,NA,30
"3870",2022-02-03,54.75,NA,94.81,85.93,77,34950,NA,29.33
"3871",2022-02-04,55.25,NA,96.45,87.92,77.25,34900,NA,29.98
"3872",2022-02-07,55.25,58.08,96.7,87.17,77.25,34800,NA,29.15
"3873",2022-02-08,54.5,58.5,96.93,87.18,78.3,34650,NA,29
"3874",2022-02-09,53.5,58.5,90.79,82.28,81,34300,NA,28.92
"3875",2022-02-10,52.5,60,90.78,82.29,81.5,33600,NA,28.84
"3876",2022-02-11,52.25,56.15,92.87,83.65,82.9,33600,NA,28.63
"3877",2022-02-14,51.75,58.41,91.76,83.85,84.5,33300,NA,28.59
"3878",2022-02-15,51,58.4,91.14,84.5,86.25,31800,NA,28.43
"3879",2022-02-16,51.5,56.6,89.86,85.65,85.5,30500,NA,28.39
"3880",2022-02-17,51.5,56.5,86.44,86.44,85,30000,NA,29.05
"3881",2022-02-18,50.25,56.88,89.37,88,84,29900,NA,28.61
"3882",2022-02-21,50.25,56.99,89.68,87.85,82.5,30000,NA,28.62
"3883",2022-02-22,50.25,56.78,89.77,85.53,80.75,30000,NA,28.65
"3884",2022-02-23,50.25,56.49,95.07,87.22,80.75,29950,NA,28.8
"3885",2022-02-24,50.25,58,87.03,81.92,80,30000,NA,30.45
"3886",2022-02-25,50.25,58.53,88.14,83.86,80.75,30100,NA,30.62
"3887",2022-02-28,48,57.74,82.21,79.59,80.5,30200,NA,29.88
"3888",2022-03-01,48.25,57.8,68.85,70.75,80,NA,NA,27.99
"3889",2022-03-02,47,57.9,68.49,72.99,78.5,30100,NA,27.83
"3890",2022-03-03,46.75,57.9,67.35,72.05,79,29800,NA,27.29
"3891",2022-03-04,35.4,57.9,65.1,71.81,78.5,29700,NA,26.84
"3893",2022-03-07,35.4,57.04,NA,NA,76.5,28800,NA,23.92
"3894",2022-03-08,29.25,57,68.51,69.77,74.75,27900,NA,25.32
"3895",2022-03-09,30,58,73.18,68.29,70.5,NA,NA,27.34
"3896",2022-03-10,30,57.26,76.41,73.42,72,26800,NA,27.6
"3897",2022-03-11,30.5,57.6,76.76,76,72.5,26400,NA,28.14
"3898",2022-03-14,30.5,58,78.28,78.93,72,26200,NA,28.08
"3899",2022-03-15,30.75,57.77,77.43,80.43,71.75,25700,NA,27.85
"3900",2022-03-16,31,57,78.16,81.85,73.5,24850,NA,28.35
"3901",2022-03-17,31,57,79.89,82.94,73.62,23700,NA,28.37
"3902",2022-03-18,31,58,78.89,80.91,73.62,21350,NA,28.2
"3903",2022-03-21,31,58.5,78.39,78.68,73.45,19250,NA,27.72
"3904",2022-03-22,31,58,80.67,75.91,72.9,20400,NA,27.85
"3905",2022-03-23,31,58.4,76.6,76.18,73.3,20800,NA,28.13
"3906",2022-03-24,31,58.01,78.24,77.39,74,22700,NA,28.36
"3907",2022-03-25,31,58,78.6,76.71,75.25,23250,NA,28.92
"3908",2022-03-28,30.5,58,80.81,78.75,76,23400,NA,30.2
"3909",2022-03-29,30.5,58.5,81.7,80.29,NA,23500,NA,31.56
"3910",2022-03-30,30.5,58.5,78.31,76.78,76,23400,NA,31.41
"3911",2022-03-31,30.5,58.55,76.48,75.77,75.9,23000,NA,31.09
"3912",2022-04-01,30.5,58.5,78.49,75.33,76,22800,NA,31.65
"3913",2022-04-04,30.5,NA,78.5,74.25,76,21400,NA,31.98
"3914",2022-04-05,30.5,NA,78.05,72.89,76,21000,NA,31.98
"3915",2022-04-06,30,60,77.18,72.66,76,21000,NA,31.9
"3916",2022-04-07,30,59,79.94,76.28,75.95,21100,NA,32
"3917",2022-04-08,30,59.99,80.09,77.75,75.9,20900,NA,32.21
"3918",2022-04-11,30,60,77.95,77.22,75.5,21000,NA,31.93
"3919",2022-04-12,30,NA,79.01,77.45,76.25,21200,NA,31.81
"3920",2022-04-13,30,60,77.44,76.81,76.5,21000,NA,31.98
"3921",2022-04-14,30,60,77.97,77.9,76.5,21000,NA,32.07
"3922",2022-04-15,NA,NA,NA,NA,76.95,20950,NA,NA
"3923",2022-04-18,NA,60,NA,NA,77,21000,NA,31.86
"3924",2022-04-19,30,60,80.2,76.65,76.85,21050,NA,31.83
"3925",2022-04-20,30,60,87.82,79.6,76.85,20800,NA,31.7
"3926",2022-04-21,30,60,86.44,79.91,76.25,20600,NA,31.7
"3927",2022-04-22,30,60,88.99,82.55,76.1,20900,NA,31.54
"3928",2022-04-25,NA,NA,83.46,80.91,76.2,20900,NA,30.9
"3929",2022-04-26,30,NA,82.71,81.63,75.9,20450,NA,30.81
"3930",2022-04-27,30,59,81.01,80.33,75.75,20000,NA,30.57
"3931",2022-04-28,30,59,82.68,81.15,75.9,20200,NA,30.65
"3932",2022-04-29,28,58.8,84.45,80.75,75.9,20550,NA,30.53
"3933",2022-05-02,28,NA,83.04,80.75,75.9,20450,NA,30.25
"3934",2022-05-03,28,NA,88.19,82.88,75.87,20450,NA,30.62
"3935",2022-05-04,28,NA,88.31,82.64,76.2,20000,NA,30.97
"3936",2022-05-05,27.95,58,88.91,84.65,76.3,NA,NA,30.4
"3937",2022-05-06,27.95,NA,91.54,88.8,76.5,20600,NA,30.41
"3938",2022-05-09,27.95,NA,87.02,87.25,76.47,20500,NA,30.25
"3939",2022-05-10,27.95,58,87.34,87.37,76.45,20400,NA,30.93
"3940",2022-05-11,28.5,58,88.83,88.97,76.45,20400,NA,30.47
"3941",2022-05-12,29.25,58,88.26,85.83,76.4,20300,NA,30.17
"3942",2022-05-13,29.5,58,88.48,84.1,76.5,20000,NA,30.39
"3943",2022-05-16,29.5,58,89.56,84.72,76.6,20000,NA,30.56
"3944",2022-05-17,29.5,58,91.72,85.5,76.6,21050,NA,31.05
"3945",2022-05-18,29.5,NA,84.64,83.07,76.42,20400,NA,31.05
"3946",2022-05-19,29.6,NA,83.18,83.45,76.47,20500,NA,30.96
"3947",2022-05-20,30,58,80.39,82.37,76.9,20600,NA,31
"3948",2022-05-23,35.5,NA,78.15,80.1,77.05,20750,NA,31.28
"3949",2022-05-24,36,59.18,81.32,80.4,77.1,21150,NA,31.47
"3950",2022-05-25,36,59,81.4,80.31,77,21600,NA,31.81
"3951",2022-05-26,35.5,NA,84.76,82.47,77,22450,NA,32.05
"3952",2022-05-27,35.5,NA,84.2,82.19,77.2,22400,NA,NA
"3953",2022-05-30,35.5,59,83.97,81.17,77,22550,NA,NA
"3954",2022-05-31,35.5,NA,84.02,82.59,76.87,22400,NA,32.75
"3955",2022-06-01,35.5,NA,86.08,82.66,76.85,NA,NA,33.28
"3956",2022-06-02,35.5,59,86.34,82.66,77.1,20200,NA,32.9
"3957",2022-06-03,35.5,NA,86.87,82.66,76.8,20000,NA,32.8
"3958",2022-06-06,35.5,59,81.43,81.8,77.07,NA,NA,32.36
"3959",2022-06-07,35.5,59,81.31,82.56,76.9,19900,NA,32.28
"3960",2022-06-08,35.5,59,79.81,81.78,76.8,18200,NA,32.97
"3961",2022-06-09,35.25,NA,81.01,82.24,76.6,16400,NA,32.84
"3962",2022-06-10,35.25,59,81.86,81.75,76.6,14800,NA,32.87
"3963",2022-06-13,NA,59,81.54,81.2,76.4,13350,NA,32.18
"3964",2022-06-14,35.25,59,84.15,82.11,75.7,13500,NA,31.5
"3965",2022-06-15,35.25,59,86.2,82.37,77,14850,NA,31.6
"3966",2022-06-16,35.25,59,83,82,76.85,16300,NA,31.08
"3967",2022-06-17,NA,59,82.37,81.35,76.6,17900,NA,30.86
"3968",2022-06-20,35.25,59.25,84,81.98,76.5,19650,NA,NA
"3969",2022-06-21,35.35,59.6,84.73,81.5,76.5,21000,NA,30.38
"3970",2022-06-22,35.35,60,81.88,80.38,76.25,18900,NA,29.62
"3971",2022-06-23,35.4,NA,84.13,80.28,76,17050,NA,29.45
"3972",2022-06-24,35.4,NA,83.43,80.98,75.95,16700,NA,29.65
"3973",2022-06-27,35.4,60,85.05,81.24,76.2,17950,NA,29.48
"3974",2022-06-28,35.4,59,87.4,82.85,76.1,18900,NA,29.48
"3975",2022-06-29,35.2,58,88.35,83.46,76,20550,NA,29.75
"3976",2022-06-30,35,57.5,90.16,84.99,76,20800,NA,31.13
"3977",2022-07-01,35,58,85.58,85.49,75.4,20550,NA,31
